,2010-01,2010-04,2010-07,2010-10,2011-01,2011-04,2011-07,2011-10,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04
access,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.343,0.343,0.343,0.421
foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.679,,,,,,,,,,
red,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.769,1.769,1.769,1.769,1.769,1.769,1.769,1.769,1.769,1.769,1.769
tracks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.259,,,,,,,
avenue mbujimayi 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.063,,,,
bascongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387,,,,,
tshela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,
bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.077,0.359,0.359,0.359
bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.007,0.007,0.007
pathunc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,
cycleway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,0.105,0.105
emergency_access_point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.039,0.039
umclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.019
